,TP9,AF7,AF8,TP10,Right AUX,timestamps
860,374.023,493.164,-981.445,-1000.000,0.000,1713320978.984
861,-1000.000,-1000.000,346.191,438.477,0.000,1713320978.988
862,-283.203,-368.164,542.969,972.168,0.000,1713320978.991
863,999.512,999.512,-827.148,-538.086,0.000,1713320978.995
864,843.750,966.309,-1000.000,-1000.000,0.000,1713320979.000
865,-769.043,-527.832,-188.965,-149.414,0.000,1713320979.004
866,-648.926,-933.105,665.039,999.512,0.000,1713320979.008
867,903.809,613.281,-460.938,70.312,0.000,1713320979.012
868,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.016
869,-71.289,79.102,-490.723,-250.977,0.000,1713320979.019
870,-1000.000,-1000.000,735.352,999.512,0.000,1713320979.023
871,327.637,12.207,-49.316,242.676,0.000,1713320979.027
872,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.031
873,178.711,196.289,-779.785,-662.598,0.000,1713320979.035
874,-1000.000,-1000.000,552.734,981.445,0.000,1713320979.038
875,-234.863,-276.855,246.582,558.105,0.000,1713320979.042
876,999.512,999.512,-1000.000,-975.586,0.000,1713320979.048
877,472.656,584.961,-1000.000,-1000.000,0.000,1713320979.052
878,-1000.000,-1000.000,178.223,235.352,0.000,1713320979.055
879,-297.363,-471.680,593.750,999.512,0.000,1713320979.059
880,999.512,999.512,-724.609,-323.730,0.000,1713320979.063
881,955.078,999.512,-1000.000,-1000.000,0.000,1713320979.067
882,-594.727,-345.703,-263.184,-202.637,0.000,1713320979.071
883,-708.984,-996.582,758.301,999.512,0.000,1713320979.074
884,858.398,523.438,-283.691,201.172,0.000,1713320979.078
885,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.082
886,64.941,167.969,-571.777,-348.633,0.000,1713320979.086
887,-1000.000,-1000.000,682.129,999.512,0.000,1713320979.090
888,48.828,-196.777,13.672,259.277,0.000,1713320979.095
889,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.098
890,193.359,275.391,-835.449,-788.574,0.000,1713320979.102
891,-1000.000,-1000.000,520.996,829.102,0.000,1713320979.106
892,-270.508,-275.879,346.680,695.312,0.000,1713320979.110
893,999.512,999.512,-992.676,-868.652,0.000,1713320979.114
894,581.543,722.168,-1000.000,-1000.000,0.000,1713320979.118
895,-1000.000,-923.828,52.246,88.379,0.000,1713320979.121
896,-405.762,-630.371,662.598,999.512,0.000,1713320979.125
897,999.512,916.016,-625.488,-164.062,0.000,1713320979.129
898,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.133
899,-347.168,-153.320,-331.543,-223.145,0.000,1713320979.137
900,-927.246,-1000.000,797.852,999.512,0.000,1713320979.141
901,613.770,227.539,-181.152,243.164,0.000,1713320979.145
902,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.149
903,148.438,185.059,-632.324,-450.195,0.000,1713320979.153
904,-1000.000,-1000.000,663.086,999.512,0.000,1713320979.157
905,-62.988,-259.766,101.562,355.469,0.000,1713320979.160
906,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.164
907,263.672,394.531,-953.125,-928.711,0.000,1713320979.168
908,-1000.000,-1000.000,359.375,621.094,0.000,1713320979.172
909,-281.250,-314.941,478.516,858.398,0.000,1713320979.176
910,999.512,999.512,-888.184,-694.824,0.000,1713320979.180
911,689.941,832.520,-1000.000,-1000.000,0.000,1713320979.183
912,-960.938,-752.930,-49.316,-29.297,0.000,1713320979.188
913,-548.828,-808.594,754.395,999.512,0.000,1713320979.192
914,957.031,757.812,-479.980,-30.273,0.000,1713320979.196
915,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.200
916,-194.336,-40.039,-424.805,-232.422,0.000,1713320979.203
917,-1000.000,-1000.000,740.234,999.512,0.000,1713320979.207
918,370.117,60.547,-116.699,244.141,0.000,1713320979.211
919,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.215
920,173.340,195.312,-708.984,-556.641,0.000,1713320979.219
921,-1000.000,-1000.000,637.207,999.512,0.000,1713320979.222
922,-157.715,-276.855,205.566,470.703,0.000,1713320979.226
923,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.230
924,355.469,489.258,-1000.000,-1000.000,0.000,1713320979.235
925,-1000.000,-1000.000,290.527,410.645,0.000,1713320979.238
926,-281.738,-424.805,564.941,999.512,0.000,1713320979.242
927,999.512,999.512,-800.293,-499.023,0.000,1713320979.246
928,840.332,977.539,-1000.000,-1000.000,0.000,1713320979.250
929,-771.973,-528.809,-175.293,-147.461,0.000,1713320979.254
930,-657.715,-937.012,761.719,999.512,0.000,1713320979.258
931,898.438,608.398,-366.211,91.309,0.000,1713320979.261
932,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.265
933,-76.172,74.707,-480.469,-248.047,0.000,1713320979.269
934,-1000.000,-1000.000,814.453,999.512,0.000,1713320979.273
935,274.902,-16.602,19.043,241.211,0.000,1713320979.277
936,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.282
937,181.641,199.219,-756.348,-659.180,0.000,1713320979.286
938,-1000.000,-1000.000,606.934,982.910,0.000,1713320979.289
939,-252.930,-276.855,309.082,574.707,0.000,1713320979.293
940,999.512,999.512,-1000.000,-966.309,0.000,1713320979.297
941,467.285,583.496,-1000.000,-1000.000,0.000,1713320979.301
942,-1000.000,-1000.000,196.777,232.910,0.000,1713320979.305
943,-325.195,-519.043,677.246,999.512,0.000,1713320979.309
944,999.512,983.887,-661.133,-289.551,0.000,1713320979.312
945,945.801,999.512,-1000.000,-1000.000,0.000,1713320979.316
946,-583.984,-334.473,-237.793,-205.078,0.000,1713320979.320
947,-826.660,-1000.000,812.012,999.512,0.000,1713320979.324
948,738.281,385.742,-251.953,209.961,0.000,1713320979.329
949,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.333
950,42.969,165.039,-556.152,-342.773,0.000,1713320979.336
951,-1000.000,-1000.000,773.438,999.512,0.000,1713320979.340
952,52.246,-187.500,95.703,276.367,0.000,1713320979.344
953,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.348
954,193.359,262.695,-850.098,-793.457,0.000,1713320979.352
955,-1000.000,-1000.000,550.293,821.289,0.000,1713320979.356
956,-271.484,-275.879,462.891,721.680,0.000,1713320979.359
957,999.512,999.512,-952.148,-842.285,0.000,1713320979.363
958,557.617,693.848,-1000.000,-1000.000,0.000,1713320979.367
959,-1000.000,-940.918,70.801,83.008,0.000,1713320979.371
960,-474.121,-695.801,709.473,999.512,0.000,1713320979.376
961,999.512,863.281,-586.426,-142.578,0.000,1713320979.379
962,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.383
963,-363.281,-171.387,-323.730,-224.121,0.000,1713320979.387
964,-1000.000,-1000.000,842.285,999.512,0.000,1713320979.391
965,495.605,147.461,-154.785,243.164,0.000,1713320979.395
966,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.399
967,146.484,189.941,-628.906,-454.102,0.000,1713320979.402
968,-1000.000,-1000.000,739.746,999.512,0.000,1713320979.406
969,-75.195,-262.695,203.125,378.418,0.000,1713320979.410
970,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.414
971,247.559,381.836,-928.223,-928.711,0.000,1713320979.418
972,-1000.000,-1000.000,429.688,620.605,0.000,1713320979.422
973,-277.344,-350.586,528.809,878.418,0.000,1713320979.426
974,999.512,999.512,-868.164,-669.434,0.000,1713320979.430
975,698.242,853.516,-1000.000,-1000.000,0.000,1713320979.434
976,-954.102,-746.582,-37.598,-28.809,0.000,1713320979.438
977,-539.062,-781.738,779.785,999.512,0.000,1713320979.442
978,968.262,792.480,-432.617,-5.371,0.000,1713320979.445
979,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.449
980,-197.754,-46.387,-426.270,-235.352,0.000,1713320979.453
981,-1000.000,-1000.000,799.316,999.512,0.000,1713320979.457
982,300.781,20.020,-56.641,243.652,0.000,1713320979.461
983,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.465
984,180.664,199.707,-707.031,-558.594,0.000,1713320979.469
985,-1000.000,-1000.000,662.598,999.512,0.000,1713320979.473
986,-220.703,-276.367,256.348,491.211,0.000,1713320979.477
987,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.481
988,360.352,490.723,-1000.000,-1000.000,0.000,1713320979.485
989,-1000.000,-1000.000,319.824,403.809,0.000,1713320979.488
990,-298.340,-459.961,632.812,999.512,0.000,1713320979.492
991,999.512,999.512,-757.812,-468.750,0.000,1713320979.496
992,819.824,959.473,-1000.000,-1000.000,0.000,1713320979.500
993,-759.277,-514.160,-133.301,-148.438,0.000,1713320979.504
994,-817.383,-1000.000,802.246,999.512,0.000,1713320979.508
995,741.699,435.059,-340.820,120.605,0.000,1713320979.511
996,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.516
997,-79.102,76.172,-479.492,-260.254,0.000,1713320979.520
998,-1000.000,-1000.000,828.125,999.512,0.000,1713320979.524
999,162.598,-88.867,41.504,241.699,0.000,1713320979.528
1000,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.531
1001,188.477,208.008,-759.277,-662.598,0.000,1713320979.535
1002,-1000.000,-1000.000,640.625,978.027,0.000,1713320979.539
1003,-267.090,-275.391,354.980,594.727,0.000,1713320979.543
1004,999.512,999.512,-1000.000,-952.637,0.000,1713320979.547
1005,456.055,580.078,-1000.000,-1000.000,0.000,1713320979.551
1006,-1000.000,-1000.000,193.359,213.867,0.000,1713320979.554
1007,-337.891,-535.645,719.238,999.512,0.000,1713320979.558
1008,999.512,970.703,-630.371,-254.883,0.000,1713320979.563
1009,944.336,999.512,-1000.000,-1000.000,0.000,1713320979.567
1010,-589.844,-317.871,-227.051,-207.031,0.000,1713320979.570
1011,-826.172,-1000.000,870.117,999.512,0.000,1713320979.574
1012,734.375,389.160,-211.426,220.215,0.000,1713320979.578
1013,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.582
1014,45.898,166.016,-570.312,-339.355,0.000,1713320979.586
1015,-1000.000,-1000.000,814.941,999.512,0.000,1713320979.590
1016,90.332,-152.832,173.340,290.039,0.000,1713320979.593
1017,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.597
1018,190.430,252.930,-841.797,-796.875,0.000,1713320979.601
1019,-1000.000,-1000.000,567.871,817.871,0.000,1713320979.605
1020,-275.879,-275.391,486.816,735.352,0.000,1713320979.609
1021,999.512,999.512,-935.547,-827.637,0.000,1713320979.613
1022,562.012,702.148,-1000.000,-1000.000,0.000,1713320979.617
1023,-1000.000,-930.664,92.773,77.148,0.000,1713320979.621
1024,-481.934,-703.125,777.832,999.512,0.000,1713320979.625
1025,992.676,852.539,-534.668,-128.418,0.000,1713320979.629
1026,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.632
1027,-366.211,-157.227,-309.082,-225.586,0.000,1713320979.636
1028,-954.590,-1000.000,937.012,999.512,0.000,1713320979.640
1029,575.684,196.289,-53.711,243.164,0.000,1713320979.644
1030,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.648
1031,151.367,187.988,-612.793,-458.984,0.000,1713320979.652
1032,-1000.000,-1000.000,782.227,999.512,0.000,1713320979.656
1033,-131.348,-274.414,232.910,395.020,0.000,1713320979.660
1034,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.664
1035,243.652,376.465,-924.316,-938.965,0.000,1713320979.668
1036,-1000.000,-1000.000,448.730,596.680,0.000,1713320979.672
1037,-276.367,-350.098,600.098,914.551,0.000,1713320979.676
1038,999.512,999.512,-811.523,-622.070,0.000,1713320979.679
1039,672.852,830.566,-1000.000,-1000.000,0.000,1713320979.683
1040,-975.098,-751.953,-11.230,-37.109,0.000,1713320979.687
1041,-586.426,-850.098,862.305,999.512,0.000,1713320979.691
1042,937.012,707.031,-374.512,14.648,0.000,1713320979.695
1043,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.699
1044,-217.285,-51.270,-413.574,-237.305,0.000,1713320979.703
1045,-1000.000,-1000.000,896.973,999.512,0.000,1713320979.707
1046,345.215,41.016,18.555,243.652,0.000,1713320979.711
1047,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.715
1048,179.199,197.266,-704.102,-556.641,0.000,1713320979.719
1049,-1000.000,-1000.000,699.707,999.512,0.000,1713320979.723
1050,-212.402,-276.367,339.355,499.512,0.000,1713320979.726
1051,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.730
1052,341.309,480.469,-998.047,-1000.000,0.000,1713320979.734
1053,-1000.000,-1000.000,358.398,390.137,0.000,1713320979.738
1054,-303.223,-473.145,681.641,999.512,0.000,1713320979.742
1055,999.512,999.512,-722.168,-444.824,0.000,1713320979.746
1056,824.707,971.191,-1000.000,-1000.000,0.000,1713320979.751
1057,-782.227,-529.297,-141.602,-150.391,0.000,1713320979.755
1058,-720.703,-998.047,897.461,999.512,0.000,1713320979.759
1059,846.191,523.926,-250.488,144.531,0.000,1713320979.762
1060,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.766
1061,-92.285,47.363,-483.398,-270.508,0.000,1713320979.770
1062,-1000.000,-1000.000,859.863,999.512,0.000,1713320979.774
1063,116.699,-111.328,83.496,242.188,0.000,1713320979.778
1064,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.782
1065,191.406,211.914,-779.785,-675.293,0.000,1713320979.785
1066,-1000.000,-1000.000,622.559,965.332,0.000,1713320979.789
1067,-265.625,-274.902,416.016,613.281,0.000,1713320979.793
1068,999.512,999.512,-1000.000,-944.336,0.000,1713320979.798
1069,445.312,571.777,-1000.000,-1000.000,0.000,1713320979.802
1070,-1000.000,-1000.000,232.422,211.914,0.000,1713320979.805
1071,-410.156,-605.957,765.137,999.512,0.000,1713320979.809
1072,999.512,938.965,-591.309,-231.445,0.000,1713320979.813
1073,923.340,999.512,-1000.000,-1000.000,0.000,1713320979.817
1074,-602.051,-329.102,-218.750,-209.961,0.000,1713320979.821
1075,-937.500,-1000.000,917.480,999.512,0.000,1713320979.825
1076,596.680,248.535,-167.969,223.145,0.000,1713320979.828
1077,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.832
1078,30.762,168.457,-540.039,-337.891,0.000,1713320979.836
1079,-1000.000,-1000.000,861.328,999.512,0.000,1713320979.840
1080,-21.973,-236.816,187.500,298.828,0.000,1713320979.845
1081,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.848
1082,201.660,265.137,-830.078,-776.855,0.000,1713320979.852
1083,-1000.000,-1000.000,584.473,834.961,0.000,1713320979.856
1084,-276.367,-287.109,517.578,758.301,0.000,1713320979.860
1085,999.512,999.512,-912.598,-800.293,0.000,1713320979.864
1086,547.363,689.453,-1000.000,-1000.000,0.000,1713320979.868
1087,-1000.000,-937.500,99.609,83.008,0.000,1713320979.871
1088,-510.254,-738.281,817.871,999.512,0.000,1713320979.875
1089,985.352,820.801,-484.863,-100.586,0.000,1713320979.879
1090,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.883
1091,-372.559,-170.898,-295.410,-228.027,0.000,1713320979.887
1092,-1000.000,-1000.000,954.590,999.512,0.000,1713320979.891
1093,441.895,119.141,-59.082,242.188,0.000,1713320979.895
1094,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.899
1095,142.578,191.895,-625.977,-443.359,0.000,1713320979.903
1096,-1000.000,-1000.000,795.898,999.512,0.000,1713320979.907
1097,-99.121,-270.020,282.227,406.250,0.000,1713320979.910
1098,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.914
1099,236.328,378.418,-917.480,-920.898,0.000,1713320979.918
1100,-1000.000,-1000.000,475.586,622.070,0.000,1713320979.922
1101,-276.367,-382.324,638.184,925.293,0.000,1713320979.926
1102,999.512,999.512,-784.180,-604.492,0.000,1713320979.930
1103,674.316,835.449,-1000.000,-1000.000,0.000,1713320979.934
1104,-970.215,-736.328,-4.395,-26.367,0.000,1713320979.938
1105,-629.395,-902.344,877.930,999.512,0.000,1713320979.942
1106,912.598,642.090,-368.164,24.902,0.000,1713320979.946
1107,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.950
1108,-215.820,-48.340,-400.879,-238.770,0.000,1713320979.953
1109,-1000.000,-1000.000,940.430,999.512,0.000,1713320979.957
1110,323.730,33.691,68.848,243.164,0.000,1713320979.961
1111,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.965
1112,182.129,198.242,-684.570,-547.363,0.000,1713320979.969
1113,-1000.000,-1000.000,750.488,999.512,0.000,1713320979.973
1114,-238.770,-276.367,354.980,509.277,0.000,1713320979.976
1115,999.512,999.512,-1000.000,-1000.000,0.000,1713320979.980
1116,352.051,487.793,-1000.000,-1000.000,0.000,1713320979.985
1117,-1000.000,-1000.000,334.473,381.836,0.000,1713320979.988
1118,-330.566,-517.090,709.961,999.512,0.000,1713320979.992
1119,999.512,999.512,-686.035,-402.344,0.000,1713320979.996
1120,815.918,968.262,-1000.000,-1000.000,0.000,1713320980.000
1121,-787.109,-527.344,-111.328,-151.367,0.000,1713320980.004
1122,-771.973,-1000.000,945.312,999.512,0.000,1713320980.008
1123,791.504,450.195,-237.305,156.250,0.000,1713320980.012
1124,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.015
1125,-81.543,73.730,-480.469,-265.137,0.000,1713320980.019
1126,-1000.000,-1000.000,888.672,999.512,0.000,1713320980.023
1127,106.445,-119.141,114.746,241.211,0.000,1713320980.027
1128,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.032
1129,192.383,211.426,-760.254,-662.109,0.000,1713320980.036
1130,-1000.000,-1000.000,660.645,974.121,0.000,1713320980.039
1131,-265.625,-274.902,456.543,627.441,0.000,1713320980.043
1132,999.512,999.512,-979.004,-930.176,0.000,1713320980.047
1133,458.008,581.543,-1000.000,-1000.000,0.000,1713320980.051
1134,-1000.000,-1000.000,233.398,223.145,0.000,1713320980.055
1135,-403.809,-600.586,763.672,999.512,0.000,1713320980.059
1136,999.512,938.477,-593.750,-237.305,0.000,1713320980.062
1137,944.824,999.512,-1000.000,-1000.000,0.000,1713320980.066
1138,-598.633,-329.590,-220.215,-209.961,0.000,1713320980.070
1139,-860.352,-1000.000,965.820,999.512,0.000,1713320980.074
1140,695.801,333.008,-110.352,229.004,0.000,1713320980.079
1141,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.082
1142,49.805,172.363,-553.711,-345.703,0.000,1713320980.086
1143,-1000.000,-1000.000,864.258,999.512,0.000,1713320980.090
1144,-29.785,-243.164,218.262,304.199,0.000,1713320980.094
1145,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.098
1146,202.148,282.715,-833.984,-801.270,0.000,1713320980.102
1147,-1000.000,-1000.000,593.262,796.875,0.000,1713320980.106
1148,-276.367,-332.520,541.992,794.922,0.000,1713320980.109
1149,999.512,999.512,-891.602,-761.230,0.000,1713320980.113
1150,555.664,705.078,-1000.000,-1000.000,0.000,1713320980.117
1151,-1000.000,-933.105,92.773,71.777,0.000,1713320980.121
1152,-505.371,-731.934,833.496,999.512,0.000,1713320980.126
1153,987.793,827.148,-458.008,-73.730,0.000,1713320980.129
1154,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.133
1155,-340.332,-156.250,-297.852,-230.469,0.000,1713320980.137
1156,-1000.000,-1000.000,944.336,999.512,0.000,1713320980.141
1157,354.004,77.148,-59.082,242.188,0.000,1713320980.145
1158,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.149
1159,150.391,196.289,-602.539,-454.102,0.000,1713320980.152
1160,-1000.000,-1000.000,832.520,999.512,0.000,1713320980.156
1161,-104.004,-272.949,317.871,429.199,0.000,1713320980.160
1162,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.164
1163,242.188,383.301,-919.922,-939.941,0.000,1713320980.168
1164,-1000.000,-1000.000,472.168,588.867,0.000,1713320980.172
1165,-276.367,-363.770,655.762,956.055,0.000,1713320980.176
1166,999.512,999.512,-763.184,-558.594,0.000,1713320980.180
1167,682.617,836.914,-1000.000,-1000.000,0.000,1713320980.184
1168,-955.078,-721.680,-19.531,-51.270,0.000,1713320980.188
1169,-660.156,-919.922,892.578,999.512,0.000,1713320980.192
1170,885.254,619.141,-333.008,50.781,0.000,1713320980.195
1171,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.199
1172,-182.129,-22.949,-413.086,-241.211,0.000,1713320980.203
1173,-1000.000,-1000.000,926.758,999.512,0.000,1713320980.207
1174,233.887,-10.254,59.570,243.164,0.000,1713320980.211
1175,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.215
1176,184.082,201.660,-705.566,-569.336,0.000,1713320980.219
1177,-1000.000,-1000.000,725.098,999.512,0.000,1713320980.223
1178,-236.816,-275.879,401.855,543.945,0.000,1713320980.227
1179,999.512,999.512,-1000.000,-992.676,0.000,1713320980.231
1180,357.422,489.258,-1000.000,-1000.000,0.000,1713320980.235
1181,-1000.000,-1000.000,317.383,359.863,0.000,1713320980.238
1182,-331.543,-516.113,731.934,999.512,0.000,1713320980.242
1183,999.512,999.512,-650.391,-352.051,0.000,1713320980.246
1184,830.078,989.746,-1000.000,-1000.000,0.000,1713320980.250
1185,-781.250,-510.742,-105.957,-159.668,0.000,1713320980.254
1186,-729.492,-1000.000,983.398,999.512,0.000,1713320980.258
1187,834.961,509.766,-187.988,185.547,0.000,1713320980.262
1188,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.266
1189,-64.453,85.938,-504.395,-283.203,0.000,1713320980.270
1190,-1000.000,-1000.000,884.766,999.512,0.000,1713320980.274
1191,72.266,-156.738,154.297,246.582,0.000,1713320980.278
1192,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.281
1193,194.336,216.797,-765.137,-677.734,0.000,1713320980.285
1194,-1000.000,-1000.000,655.273,952.637,0.000,1713320980.289
1195,-265.137,-273.926,485.840,655.273,0.000,1713320980.293
1196,999.512,999.512,-946.777,-904.785,0.000,1713320980.297
1197,479.492,597.656,-1000.000,-1000.000,0.000,1713320980.301
1198,-1000.000,-1000.000,223.145,204.590,0.000,1713320980.304
1199,-360.840,-553.223,812.012,999.512,0.000,1713320980.308
1200,999.512,971.680,-529.785,-185.059,0.000,1713320980.313
1201,932.129,999.512,-1000.000,-1000.000,0.000,1713320980.317
1202,-588.379,-314.453,-212.891,-216.797,0.000,1713320980.320
1203,-895.996,-1000.000,999.512,999.512,0.000,1713320980.324
1204,656.738,274.902,-65.430,238.770,0.000,1713320980.328
1205,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.332
1206,49.805,172.852,-539.062,-365.723,0.000,1713320980.336
1207,-1000.000,-1000.000,879.883,999.512,0.000,1713320980.340
1208,-78.125,-258.301,217.285,320.801,0.000,1713320980.343
1209,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.347
1210,207.520,280.762,-855.957,-823.730,0.000,1713320980.351
1211,-1000.000,-1000.000,551.270,774.414,0.000,1713320980.355
1212,-275.391,-330.078,563.477,794.922,0.000,1713320980.359
1213,999.512,999.512,-874.512,-767.090,0.000,1713320980.363
1214,575.195,733.887,-1000.000,-1000.000,0.000,1713320980.367
1215,-1000.000,-901.855,111.328,76.172,0.000,1713320980.371
1216,-499.512,-736.816,879.883,999.512,0.000,1713320980.375
1217,992.676,826.660,-421.387,-82.031,0.000,1713320980.379
1218,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.382
1219,-327.637,-140.625,-311.523,-229.980,0.000,1713320980.386
1220,-1000.000,-1000.000,967.285,999.512,0.000,1713320980.390
1221,325.195,56.641,-12.695,243.164,0.000,1713320980.394
1222,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.398
1223,154.785,198.242,-619.141,-469.238,0.000,1713320980.402
1224,-1000.000,-1000.000,817.871,999.512,0.000,1713320980.406
1225,-148.926,-273.926,328.613,418.945,0.000,1713320980.410
1226,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.414
1227,254.395,391.113,-937.988,-957.520,0.000,1713320980.418
1228,-1000.000,-1000.000,449.219,563.477,0.000,1713320980.422
1229,-310.547,-462.891,635.742,948.730,0.000,1713320980.426
1230,999.512,999.512,-779.785,-573.242,0.000,1713320980.429
1231,706.543,887.207,-1000.000,-1000.000,0.000,1713320980.433
1232,-951.172,-715.332,-39.062,-63.477,0.000,1713320980.437
1233,-582.520,-839.844,934.082,999.512,0.000,1713320980.441
1234,941.895,720.215,-270.996,78.125,0.000,1713320980.445
1235,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.449
1236,-162.109,-8.789,-400.879,-244.141,0.000,1713320980.453
1237,-1000.000,-1000.000,964.844,999.512,0.000,1713320980.457
1238,198.242,-44.434,95.215,242.676,0.000,1713320980.461
1239,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.465
1240,186.523,205.566,-702.637,-573.242,0.000,1713320980.469
1241,-1000.000,-1000.000,721.191,999.512,0.000,1713320980.473
1242,-245.117,-275.879,424.805,567.871,0.000,1713320980.476
1243,999.512,999.512,-1000.000,-978.027,0.000,1713320980.480
1244,369.629,500.488,-1000.000,-1000.000,0.000,1713320980.484
1245,-1000.000,-1000.000,347.168,350.098,0.000,1713320980.488
1246,-338.379,-531.738,752.930,999.512,0.000,1713320980.492
1247,999.512,999.512,-633.789,-322.754,0.000,1713320980.496
1248,817.871,970.215,-1000.000,-1000.000,0.000,1713320980.500
1249,-762.695,-506.836,-129.395,-177.734,0.000,1713320980.504
1250,-842.285,-1000.000,966.797,999.512,0.000,1713320980.508
1251,708.496,378.906,-180.664,199.707,0.000,1713320980.512
1252,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.516
1253,-63.477,96.680,-479.980,-282.227,0.000,1713320980.520
1254,-1000.000,-1000.000,934.570,999.512,0.000,1713320980.523
1255,81.543,-150.391,200.684,270.996,0.000,1713320980.527
1256,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.531
1257,194.336,215.332,-771.973,-691.895,0.000,1713320980.535
1258,-1000.000,-1000.000,658.203,933.594,0.000,1713320980.539
1259,-271.484,-274.414,533.203,705.566,0.000,1713320980.543
1260,999.512,999.512,-918.457,-855.469,0.000,1713320980.547
1261,471.680,589.844,-1000.000,-1000.000,0.000,1713320980.551
1262,-1000.000,-1000.000,243.652,187.988,0.000,1713320980.555
1263,-424.805,-624.023,844.727,999.512,0.000,1713320980.559
1264,999.512,919.922,-491.699,-152.832,0.000,1713320980.563
1265,955.078,999.512,-1000.000,-1000.000,0.000,1713320980.566
1266,-549.316,-272.949,-243.164,-221.680,0.000,1713320980.570
1267,-964.844,-1000.000,972.168,999.512,0.000,1713320980.574
1268,559.082,222.168,-80.078,238.770,0.000,1713320980.578
1269,999.512,999.512,-1000.000,-1000.000,0.000,1713320980.582
1270,93.262,187.500,-509.766,-364.258,0.000,1713320980.586
1271,-1000.000,-1000.000,918.457,999.512,0.000,1713320980.590
